description,genre,imdb_url,img_url,movie_id,title,users_rating,year
"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war against Canada.",Comedy,https://www.imdb.com/title/tt0109370/,"https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",109370,Canadian Bacon,5.9,1995
"Young drug pushers in the projects of Brooklyn live hard dangerous lives, trapped between their drug bosses and the detectives out to stop them.","Crime,Drama,Mystery",https://www.imdb.com/title/tt0112688/,"https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",112688,Clockers,6.9,1995
A paranormal expert and his daughter bunk in an abandoned house populated by three mischievous ghosts and one friendly one.,"Comedy,Family,Fantasy",https://www.imdb.com/title/tt0112642/,"https://m.media-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL__QL50.jpg",112642,Casper,6.1,1995
"On a U.S. nuclear missile sub, a young First Officer stages a mutiny, to prevent his trigger happy Captain from launching his missiles, before confirming his orders to do so.","Action,Drama,Thriller,War",https://www.imdb.com/title/tt0112740/,"https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112740,Crimson Tide,7.3,1995
"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.","Action,Adventure,Mystery,Sci-Fi",https://www.imdb.com/title/tt0112715/,"https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112715,Congo,5.1,1995
An intimate portrait of the controversial cartoonist and his traumatized family.,"Documentary,Biography,Comedy",https://www.imdb.com/title/tt0109508/,"https://m.media-amazon.com/images/M/MV5BNThmZGJiYzctOTdhNS00ODhiLTg4NzctNDc1ZDRmOGU1MTJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",109508,Crumb,8.0,1994
A gunslinger is embroiled in a war with a local drug runner.,"Action,Thriller",https://www.imdb.com/title/tt0112851/,"https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112851,Desperado,7.2,1995
"An African-American man is hired to find a woman, and gets mixed up in a murderous political scandal.","Crime,Drama,Mystery,Thriller",https://www.imdb.com/title/tt0112857/,"https://m.media-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112857,Devil in a Blue Dress,6.7,1995
"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building.","Action,Adventure,Thriller",https://www.imdb.com/title/tt0112864/,"https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112864,Die Hard with a Vengeance,7.6,1995
"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex and violence-filled journey through an America of psychos and quickiemarts.","Action,Comedy,Crime,Drama,Thriller",https://www.imdb.com/title/tt0112887/,"https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112887,The Doom Generation,6.0,1995
"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.","Action,Adventure,Romance",https://www.imdb.com/title/tt0113071/,"https://m.media-amazon.com/images/M/MV5BOGUyZmJmM2MtMDNlZC00ZDU0LWIwODQtNGFmOWJjZjk5ZThhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113071,First Knight,5.9,1995
Hackers are blamed for making a virus that will capsize five oil tankers.,"Comedy,Crime,Drama,Thriller",https://www.imdb.com/title/tt0113243/,"https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113243,Hackers,6.2,1995
Teenager Jesse becomes reunited with Willy two years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,"Adventure,Drama,Family",https://www.imdb.com/title/tt0113114/,"https://m.media-amazon.com/images/M/MV5BZWY3OWY3MjUtN2E3NS00M2RkLWI5MWUtMmI4MjQ0MjFmZjM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113114,Free Willy 2: The Adventure Home,5.0,1995
"Jeffrey, a young gay man in New York, decides that sex is too much and decides to become celibate. He immediately meets the man of his dreams and must decide whether or not love is worth ...","Comedy,Drama",https://www.imdb.com/title/tt0113464/,"https://m.media-amazon.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",113464,Jeffrey,6.7,1995
"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.","Action,Sci-Fi,Thriller",https://www.imdb.com/title/tt0113481/,"https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113481,Johnny Mnemonic,5.6,1995
"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.","Action,Crime,Sci-Fi,Thriller",https://www.imdb.com/title/tt0113492/,"https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113492,Judge Dredd,5.5,1995
"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does ...",Comedy,https://www.imdb.com/title/tt0113500/,"https://m.media-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113500,Jury Duty,4.1,1995
"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.",Drama,https://www.imdb.com/title/tt0113540/,"https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113540,Kids,7.0,1995
Film about filmmaking. It takes place during one day on set of non-budget movie. Ultimate tribute to all independent filmmakers.,"Comedy,Drama",https://www.imdb.com/title/tt0113677/,"https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113677,Living in Oblivion,7.5,1995
"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult, who are waiting for the resurrection of their leader Nix. 13 years ago, Nix was...","Horror,Mystery,Thriller",https://www.imdb.com/title/tt0113690/,"https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113690,Lord of Illusions,6.1,1995
"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on ...","Drama,Comedy",https://www.imdb.com/title/tt0107447/,"https://m.media-amazon.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",107447,Love & Human Remains,6.7,1993
The high-school student Matt Leland lives with his twin brother and sister and his father in a house by the lake. When the teenager Casey Roberts moves to the house on the other side of the...,"Drama,Romance",https://www.imdb.com/title/tt0113729/,"https://m.media-amazon.com/images/M/MV5BZjBlZmVmZWItODBhNC00MzY0LWFjMDktODI0NmJiMDAxYmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113729,Mad Love,5.3,1995
"A mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must escape capture.","Crime,Thriller",https://www.imdb.com/title/tt0110604/,"https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110604,Mute Witness,6.8,1995
"Both dumped by their girlfriends, two best friends seek refuge in the local mall.","Comedy,Romance",https://www.imdb.com/title/tt0113749/,"https://m.media-amazon.com/images/M/MV5BZGNhYzE4YzktNDIwNC00YmRiLTgyOTgtMzk1ZjNhNmI4ODI1XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113749,Mallrats,7.2,1995
"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of ...","Drama,Horror",https://www.imdb.com/title/tt0110620/,"https://m.media-amazon.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1_UY268_CR43,0,182,268_AL__QL50.jpg",110620,Nadja,6.0,1994
"A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","Action,Crime,Drama,Mystery,Thriller",https://www.imdb.com/title/tt0113957/,"https://m.media-amazon.com/images/M/MV5BYWU1YjQ3NTUtZjZkZi00ZDc5LTgyZTgtNzkxMTIzNzUwZGY0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113957,The Net,5.9,1995
"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.","Comedy,Romance",https://www.imdb.com/title/tt0113986/,"https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113986,Nine Months,5.5,1995
"A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea.","Action,Adventure,Family,Sci-Fi,Thriller",https://www.imdb.com/title/tt0113820/,"https://m.media-amazon.com/images/M/MV5BN2I2Y2I5N2MtMzJhMy00NzE2LThlMzEtNGE0ODA4M2JhOWNiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113820,Mighty Morphin Power Rangers: The Movie,5.2,1995
"Mary is a free-spirited young woman with a run-down New York apartment and a high fashion wardrobe. She calls her godmother, a librarian, for bail money after being arrested for throwing an...",Comedy,https://www.imdb.com/title/tt0114095/,"https://m.media-amazon.com/images/M/MV5BNDkxZTY2YzctMDkxNy00NzA0LWE3MDYtNmRlMGQyZGNjZWIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",114095,Party Girl,6.6,1995
"On Christmas Eve, a regretful husband admits to his high-spirited wife that he has hired a contract killer to take her out. She immediately flees. A nice couple offers her shelter, but everyone have dark secrets in this wacky movie.","Comedy,Drama,Fantasy",https://www.imdb.com/title/tt0114241/,"https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",114241,Reckless,5.2,1995
"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.","Action,Crime,Drama,Fantasy,Horror,Mystery,Thriller",https://www.imdb.com/title/tt0114194/,"https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114194,The Prophecy,6.5,1995
An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,Drama,https://www.imdb.com/title/tt0114323/,"https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114323,Safe,7.2,1995
An affair between a young woman and a pastor has disastrous consequences.,"Drama,Romance",https://www.imdb.com/title/tt0114345/,"https://m.media-amazon.com/images/M/MV5BMTkxOWQ0OWMtY2E5YS00YjkzLWFjODQtZGY4NTQ5YmE2OGIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114345,The Scarlet Letter,5.2,1995
"Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.",Drama,https://www.imdb.com/title/tt0114436/,"https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114436,Showgirls,4.7,1995
A woman's world is rocked when she discovers her husband is cheating on her.,"Comedy,Drama,Romance",https://www.imdb.com/title/tt0114496/,"https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114496,Something to Talk About,5.7,1995
"A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.","Comedy,Drama",https://www.imdb.com/title/tt0114478/,"https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",114478,Smoke,7.4,1995
A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,"Action,Horror,Sci-Fi,Thriller",https://www.imdb.com/title/tt0114508/,"https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114508,Species,5.8,1995
A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.,"Action,Crime,Drama,Sci-Fi,Thriller",https://www.imdb.com/title/tt0114558/,"https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114558,Strange Days,7.2,1995
"Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.","Comedy,Drama",https://www.imdb.com/title/tt0114682/,"https://m.media-amazon.com/images/M/MV5BMjEyNzgxNTk0OF5BMl5BanBnXkFtZTcwOTAzNjgyMQ@@._V1._CR2,3,261,413_UX182_CR0,0,182,268_AL__QL50.jpg",114682,"To Wong Foo Thanks for Everything, Julie Newmar",6.5,1995
"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.","Biography,Drama,Romance",https://www.imdb.com/title/tt0114702/,"https://m.media-amazon.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114702,Total Eclipse,6.6,1995
"In an unexplained act of charity, Jeanne Holman, picks up an injured, apparent tramp and takes him home to care for him little realizing who he was, or the effect he would have on her life and those of her family.","Drama,Fantasy",https://www.imdb.com/title/tt0114663/,"https://m.media-amazon.com/images/M/MV5BYTkxYTNjZDUtYWFhYi00NjQ4LWE2YjMtYmU2YjMyZjQwODkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114663,Three Wishes,6.2,1995
"Steven Lidz, unhappy with his home life since his mother got sick, goes and lives with his two crazy Uncles. There he changes and gets closer to his Uncles, but his parents want him home ...","Comedy,Drama",https://www.imdb.com/title/tt0114798/,"https://m.media-amazon.com/images/M/MV5BNGI4YWI4YmYtZTAyMS00NGE0LThlMDUtNmQ1OTcyMGUwNTM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114798,Unstrung Heroes,6.7,1995
"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite.","Action,Thriller",https://www.imdb.com/title/tt0114781/,"https://m.media-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114781,Under Siege 2: Dark Territory,5.5,1995
"Isaac Mizrahi, one of the most successful designers in high fashion, plans his fall 1994 collection. He combines inspirations such as the Hollywood Eskimo look, the Mary Tyler Moore show, ...",Documentary,https://www.imdb.com/title/tt0114805/,"https://m.media-amazon.com/images/M/MV5BMjAwODIwMTk2Nl5BMl5BanBnXkFtZTcwMzA4NDUyMQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",114805,Unzipped,6.4,1995
A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.,"Drama,Romance",https://www.imdb.com/title/tt0114887/,"https://m.media-amazon.com/images/M/MV5BNjg3OTQzOTM5MF5BMl5BanBnXkFtZTYwNTY5NzY5._V1_UY268_CR2,0,182,268_AL__QL50.jpg",114887,A Walk in the Clouds,6.7,1995
"The story takes place in alternative America where the blacks are members of social elite, and whites are inhabitants of inner city ghettos. Louis Pinnock is a white worker in a chocolate ...","Drama,Thriller",https://www.imdb.com/title/tt0114928/,"https://m.media-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114928,White Man's Burden,5.2,1995
The early career of legendary lawman Wild Bill Hickock is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,"Action,Biography,Western",https://www.imdb.com/title/tt0114938/,"https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114938,Wild Bill,5.9,1995
"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.","Action,Adventure,Sci-Fi,Thriller",https://www.imdb.com/title/tt0114898/,"https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114898,Waterworld,6.2,1995
"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British public school. After nearly 20 years of service, he is being forced to retire on the pretext of ...",Drama,https://www.imdb.com/title/tt0109340/,"https://m.media-amazon.com/images/M/MV5BNDU0ZjhjNWEtYTIzNy00ZmRiLWFiNTEtODUwOTdmMjI5ZmU4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109340,The Browning Version,7.3,1994
"Russia, 1936: revolutionary hero Colonel Kotov is spending an idyllic summer in his village with his young wife and six-year-old daughter Nadia and other assorted family and friends. Things...","Drama,War",https://www.imdb.com/title/tt0111579/,"https://m.media-amazon.com/images/M/MV5BMzQ5MDUwNDMyOV5BMl5BanBnXkFtZTcwOTQyMTAwMQ@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",111579,Burnt by the Sun,8.0,1994
"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.","Drama,Romance",https://www.imdb.com/title/tt0112471/,"https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112471,Before Sunrise,8.1,1995
"In the republic of Macedonia, amid war in Bosnia, an Albanian girl being hunted by Christians is offered protection by a monk who has taken a vow of silence.","Drama,War",https://www.imdb.com/title/tt0110882/,"https://m.media-amazon.com/images/M/MV5BMTM3MzAwMzc1N15BMl5BanBnXkFtZTcwMjA4NjA3MQ@@._V1_UY268_CR5,0,182,268_AL__QL50.jpg",110882,Before the Rain,8.0,1994
"Jane is a night club singer, out of work. Robin is a quirky real estate agent looking for a ride-share to accompany her to California. Her advertisement is answered by Jane, who at first ...","Comedy,Drama",https://www.imdb.com/title/tt0112571/,"https://m.media-amazon.com/images/M/MV5BMDlhZGNiNmItODQ4NS00OTk3LWI2MDctMDZmODFjN2NlODExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112571,Boys on the Side,6.4,1995
"In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.",Comedy,https://www.imdb.com/title/tt0112508/,"https://m.media-amazon.com/images/M/MV5BMzcyMjZmNjctNGNhMS00ZmQxLWFkNzQtYTIxYjVkYmU1NmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112508,Billy Madison,6.4,1995
"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",Drama,https://www.imdb.com/title/tt0112757/,"https://m.media-amazon.com/images/M/MV5BYjIyOGNkNTgtYmM4Mi00NDU4LTgzZTQtYWJlZjUxZjA2NmI4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112757,The Cure,7.7,1995
A teenage babysitter is the focus of two boys and a man's separate obsessions.,"Drama,Thriller",https://www.imdb.com/title/tt0112438/,"https://m.media-amazon.com/images/M/MV5BMTY4NjgxOTI5M15BMl5BanBnXkFtZTcwNDYyNDk5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112438,The Babysitter,4.3,1995
"'Circle Of Friends' is set in 1950's Ireland. The movie focuses on Benny Hogan and her best friend, Eve Malone. The story centers around Benny and Eve as they enter student life at ...","Drama,Romance",https://www.imdb.com/title/tt0112679/,"https://m.media-amazon.com/images/M/MV5BNTAwOTIwMjgxMV5BMl5BanBnXkFtZTcwNjQ0MDYyMQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",112679,Circle of Friends,6.6,1995
A man struggles to save his family from the strange and deadly occurrences in the castle they've inherited.,"Drama,Horror,Mystery,Thriller",https://www.imdb.com/title/tt0112643/,"https://m.media-amazon.com/images/M/MV5BMTUyMzQ3MjU5MV5BMl5BanBnXkFtZTcwMTI0NTYzNQ@@._V1_UY268_CR5,0,182,268_AL__QL50.jpg",112643,Castle Freak,5.9,1995
"On the run from authorities, a sleazy courier poses as a scout leader on a camping trip. But he has no idea what he's in for when he has to lead a group of kids.","Adventure,Comedy,Crime,Family,Mystery",https://www.imdb.com/title/tt0112602/,"https://m.media-amazon.com/images/M/MV5BM2NlODBjNWQtMDUwNC00MjAzLWFhMWYtNGFiMDliNWY5Y2M5XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112602,Bushwhacked,5.5,1995
"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",Comedy,https://www.imdb.com/title/tt0109445/,"https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109445,Clerks,7.8,1994
"A psychiatrist must cure a young patient that presents himself as Don Juan, the greatest lover in the world.","Comedy,Drama,Romance",https://www.imdb.com/title/tt0112883/,"https://m.media-amazon.com/images/M/MV5BNzRiMGM2ODgtN2Y1Zi00ODk5LThhOTItOWVkODM0YjAyZTI2XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112883,Don Juan DeMarco,6.7,1994
A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.,"Action,Adventure,Thriller",https://www.imdb.com/title/tt0109676/,"https://m.media-amazon.com/images/M/MV5BNGUyMWNjNGYtZmNhNS00MGQxLTlmYmMtNDE0NDhhNDk3ZTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109676,Drop Zone,5.6,1994
"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.","Drama,Thriller",https://www.imdb.com/title/tt0109635/,"https://m.media-amazon.com/images/M/MV5BYzhkNjE2YTQtYWQzNS00ZTkwLTg4YzAtNjNlYTRlMGEzYjcxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109635,Disclosure,6.1,1994
